,spotify_song_id,weeks_on_chart,artists,name,peak_position
1902,5yFSF6qQA1rcLsQRnBsZgb,4,Alan Walker,All Falls Down ,158
1903,5ymVfeMK8cDew5vzntTuc7,1,Andy Williams,Sleigh Ride,176
1904,5yuShbu70mtHXY0yLzCQLQ,78,Post Malone,Go Flex,24
1905,5zE1WrGww6cULrexqmXC87,2,Shawn Mendes,Where Were You In The Morning?,102
1906,60APt5N2NRaKWf5xzJdzyC,6,Calvin Harris,Heatstroke,72
1907,60SdxE8apGAxMiRrpbmLY0,30,Eminem,Lucky You ,1
1908,60Z57Wdrn0pEVpHI7d7GAX,3,Eminem,Stepping Stone,14
1909,60a0Rd6pjrkxjPbaKzXjfq,3,Linkin Park,In the End,46
1910,60xaS8mYBKUW4VQQ666N0T,16,Chance the Rapper,All Night ,47
1911,61TklWcG8PbT5hvUTzwLaY,1,G-Eazy,Drop,95
1912,628Ueb4sRiXApObhcU9iPU,4,Huncho Jack,Black & Chinese,29
1913,62vpWI1CHwFy7tMIcSStl8,105,J. Cole,No Role Modelz,71
1914,63NTlJWNS65JjsE3QJYr20,1,Nicki Minaj,Changed It,177
1915,63OQWdXMq0Pe6pRpWY5gO0,2,Thomas Rhett,Star Of The Show,190
1916,63SevszngYpZOwf63o61K4,25,Dennis Lloyd,Nevermind,36
1917,63TyoT9Ee03rQxv8xmdJ2l,5,Machine Gun Kelly,RAP DEVIL,52
1918,645YBsxhFPSOKxGep3uHLv,1,BTS,Love Maze,137
1919,64wR8Jdm7ikY3IbJOt5F9Z,1,2 Chainz,Realize,169
1920,650OeHTLxZAQmb4aEbGmaA,1,Linkin Park,Good Goodbye ,193
1921,65DzdjRWH35DNsBZBjW523,1,Khalid,Motion,70
1922,65FWIwYbpF4cSXLXykHUsV,1,Future,Feds Did a Sweep,158
1923,65Q2mv3UlVi9eO70OpsmSe,11,Burl Ives,A Holly Jolly Christmas - Single Version,23
1924,65fpYBrI8o2cfrwf2US4gq,19,Zac Efron,Rewrite The Stars,22
1925,65kp3OFn7JXbCvkm3m2Ui2,2,Lil Uzi Vert,Two®,52
1926,65u1dHQyQyE4y4aN2eDmMF,6,XXXTENTACION,$$$ - with Matt Ox,33
1927,65wnZsZLKJimfK1cTFOfa1,1,Niall Horan,Seeing Blind,152
1928,66XDf77gBcfQKi4I2vIbTj,5,Steve Aoki,Waste It On Me ,67
1929,66pC8bXCS7Yeve3HWQQArE,5,Queen,Somebody To Love - Remastered 2011,121
1930,66xn6tB8s3l8uhj02OGneE,11,Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),79
1931,67aDq4Z8lErpWQ0Ky0xaJo,2,Sam Smith,Say It First,73
1932,67gmXPQZL1ISSh13OJJ1Pu,1,2 Chainz,Blue Cheese,154
1933,68449VKGwYShObwI2UFdFt,2,Rich The Kid,Lost It ,131
1934,688QpQAwqsLdBR6lr13wK1,10,Post Malone,Same Bitches ,13
1935,68QcquxCS39cQGTsRrJWIR,8,Bad Bunny,Amorfoda,64
1936,68lOQPb5tX8U2cQRuas0L2,1,Lil Wayne,Used 2,45
1937,698eQRku24PIYPQPHItKlA,13,Luke Combs,She Got the Best of Me,135
1938,69PkhA9q3xCWU2CzoZnLAu,3,Quavo,LOSE IT ,57
1939,69WMdZSqdQwFgLVpbMsZ2J,1,Jay Rock,WIN,191
1940,69b0SDYOymaqYwm3la237H,2,Kanye West,Ye vs. the People (starring TI as the People),79
1941,6A8dnC0xkiuWN4BshmTB2I,10,A R I Z O N A,Oceans Away,102
1942,6ACiYjq5Q7e6BlhZEHz7cd,1,"Tyler, The Creator",Garden Shed,110
1943,6AGON2BGdPmPMJGiiNuuwl,10,J. Cole,Immortal,50
1944,6AuTg5HcKndQ4baqOSBE2I,1,6ix9ine,MALA,140
1945,6AvfZXpbb6r35DfF7gHPRq,30,Maroon 5,Wait,47
1946,6B2ERbVUDfIiUNXCWhjzFG,1,Eminem,Need Me ,163
1947,6B3zy3LOKHndqsviCr2z15,2,Eminem,Em Calls Paul - Skit,27
1948,6BJbOXDlgVAXSaq6wYFYT2,5,Travis Scott,NC-17,17
1949,6BKAKoo7J2vwJGZJs5dhGD,1,ScHoolboy Q,CrasH,93
1950,6CTWathupIiDs7U4InHnDA,29,Ella Mai,Trip,39
1951,6CcJMwBtXByIz4zQLzFkKc,13,Billie Eilish,i love you,17
1952,6CfrYuD3YRDYdYvH9jNtXY,6,Drake,No Long Talk,10
1953,6CvTbrBxxc5jFwqsivhpxh,1,Logic,Anziety,81
1954,6DCZcSspjsKoFjzjrWoCdn,75,Drake,God's Plan,1
1955,6DRsEO5yuEGBF87qpyMB4d,1,Brett Eldredge,Somethin' I'm Good At,179
1956,6DZ9UsN80HCp3ppmzxGGTf,1,Ski Mask The Slump God,Reborn To Rebel,191
1957,6De0lHrwBfPfrhorm9q1Xl,8,Danny Ocean,Me Rehúso,164
1958,6DibqiBTKMob2SjBwKqRfS,1,Jonas Brothers,Happy When I'm Sad,154
1959,6Dma0t0hOe6Bd6u5YRKF3n,2,Sia,No New Friends,181
1960,6Dq8FZrvx9S28iyaKSwn9x,1,DJ Khaled,Jealous ,86
1961,6Dwtha2FtZFoMEBh5GR2sq,1,Kehlani,CRZY,144
1962,6E39QsoWB7JjphPF9xCQSN,5,Desiigner,Outlet,73
1963,6EGAfJaLUFzhS4zRBIEQ2J,35,Jason Aldean,You Make It Easy,84
1964,6EMmfEbpaDvbYKMDw6GPgA,7,Judy Garland,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",87
1965,6ERR6e7h6wCqGoz1TjiUJb,1,Luke Bryan,Knockin' Boots,178
1966,6FT9FZccFD6nE8dMNslz2n,1,Thirty Seconds To Mars,Walk On Water,193
1967,6FwiZxKXipsyGw2CVZOzol,1,Chris Brown,High End,163
1968,6G8kHiVZ1jW7vHMPVRNZU0,14,"Drake, Michael Jackson, Michael Jackson",Don’t Matter To Me ,2
1969,6GCIYIWUBSLontW6divqsw,1,Solange,Stay Flo,192
1970,6GSkLS2y4ZnnZsuRAj975K,18,Marshmello,Project Dreams,82
1971,6GeD5g9vZTz25Egf8kxoIY,1,The Chainsmokers,Last Day Alive,69
1972,6Gg25EZRbQd4IHiJz2KSY0,2,Kodak Black,Testimony,132
1973,6GnhWMhgJb7uyiiPEiEkDA,1,Mac Miller,Weekend ,69
1974,6GzApXoBQiiAjak3tOQfV3,4,5 Seconds of Summer,Lie To Me ,102
1975,6H0AwSQ20mo62jGlPGB8S6,57,2 Chainz,It's A Vibe,41
1976,6H35Djes2GNU7shF0c822Y,1,Logic,Pardon My Ego,166
1977,6H7fWtwEUHVfTyZD7zeG4w,1,Lewis Capaldi,when the party's over - Recorded at Spotify Studios NYC,162
1978,6HL9fQAZ5jwajChlEIqVzf,2,Wale,Colombia Heights (Te Llamo) [feat. J Balvin],136
1979,6HN5XPJEV31RQJGoyqZ81K,2,Logic,Take It Back,55
1980,6HR1z11h0ROUlWP4Kx8Z7G,3,21 Savage,Mad Stalkers,100
1981,6HZILIRieu8S0iqY8kIKhj,62,Kendrick Lamar,DNA.,2
1982,6Hgh47WXVKtXN5zGOu0hjI,40,Khalid,OTW,20
1983,6Hj9jySrnFppAI0sEMCZpJ,19,Juice WRLD,Robbery,3
1984,6I6NX6tjGsxFAsIfGzY9lJ,21,J. Cole,Deja Vu,16
1985,6IAgarq2wDeYzpsY2Kx0Hw,1,Solange,Almeda,80
1986,6IRdLKIyS4p7XNiP8r6rsx,13,Billie Eilish,all the good girls go to hell,8
1987,6IZvVAP7VPPnsGX6bvgkqg,9,Kendrick Lamar,PRIDE.,10
1988,6IaieqiCVvsNvEt6Y7yOFa,30,Post Malone,Ball For Me ,9
1989,6ImEBuxsbuTowuHmg3Z2FO,3,Mabel,Mad Love,127
1990,6ImrWnhjEOw5re3cGLMIHJ,1,A$AP Rocky,Buck Shots,78
1991,6IpvkngH89cA3hhPC84Leg,1,Diplo,Wish - Trippie Mix,92
1992,6IuVmxZtP3h5wvErFpDcVR,5,Liam Payne,Bedroom Floor,59
1993,6Ius4TC0L3cN74HT7ENE6e,13,J. Cole,Wet Dreamz,166
1994,6IvespQWGW4USXwexlVKDm,2,Eminem,Untouchable,86
1995,6JFTBaCgG369sf58IN2eoQ,1,YBN Cordae,Kung Fu,170
1996,6JdS5rJvJaRA7B1tcm7kxZ,2,BTS,Dionysus,63
1997,6JjEVlMkfHWMeYavkEYzNO,24,Nebu Kiniza,Gassed Up,77
1998,6JjPBQfI2Y8nIjnm65X6Pw,7,Nicky Jam,X - Remix,83
1999,6JqpFboOH2bq9pzaYbkKBn,2,Sofia Reyes,R.I.P. ,58
2000,6JyEh4kl9DLwmSAoNDRn5b,3,KIDS SEE GHOSTS,4th Dimension,13
2001,6K2anECyrckidwf5wxS78Q,3,Lil Yachty,NBAYOUNGBOAT,72
2002,6K8VQ84MqhsoakN5MjrnVR,1,Lorde,Supercut,72
2003,6KBYefIoo7KydImq1uUQlL,69,Cardi B,Bodak Yellow,3
2004,6KCt9V6Lev0M04rFUj8ANC,1,Gucci Mane,ICE ,170
2005,6KgBpzTuTRPebChN0VTyzV,2,Lizzo,Good as Hell,132
2006,6KjbNLbRjuoa8rEq5yNA6H,1,The Chainsmokers,Honest,67
2007,6Kkt27YmFyIFrcX3QXFi2o,3,Lorde,Liability,74
2008,6Knv6wdA0luoMUuuoYi2i1,1,Flo Rida,My House,175
2009,6KuXb26rHuRy3ZDse1VRmx,1,"Tyler, The Creator",Where This Flower Blooms,88
2010,6LOCAhFzZiavHcLJucLuDy,2,DJ Khaled,Don't Quit ,38
2011,6LkawpJyy0TZJ6Z41gMVyy,1,Juice WRLD,The Bees Knees,117
2012,6LsAAHotRLMOHfCsSfYCsz,8,Shawn Mendes,If I Can't Have You,4
2013,6LyAwkJsHlW7RQ8S1cYAtM,3,"Metro Boomin, Travis Scott, Travis Scott",Overdue ,29
2014,6M0IsaUX4GNyto4niSegfI,22,Post Malone,No Option,113
2015,6M1qLtDxfOeBSbM5HnIo54,1,Lil Yachty,OOPS,135
2016,6MbH1QiphMCPTqVEVC7UYi,4,Drake,Nothings Into Somethings,27
2017,6MjNilJCVKJq0LfFvo5jWJ,12,Juice WRLD,Fast,8
2018,6MmtDonkpvSoRx9ACwrGDu,1,A$AP Rocky,Brotha Man,168
2019,6Mz7ULRwNSCOdut6M3tNs2,1,Future,Lookin Exotic,92
2020,6N22Yl2nHPnksP1hu3mxJE,7,Why Don't We,I Don't Belong In This Club,96
2021,6NFyWDv5CjfwuzoCkw47Xf,31,Taylor Swift,Delicate,23
2022,6NGeKy2lLt86dxDjJAtBFk,1,Lil Skies,Breathe,137
2023,6NMtzpDQBTOfJwMzgMX0zl,4,Travis Scott,SKELETONS,20
2024,6Na5uKk5SsqZimk0hAWo8y,18,Drake,Signs,8
2025,6Nle9hKrkL1wQpwNfEkxjh,7,Frank Ocean,Chanel,48
2026,6O10oTtZIZ4DkkUqyfCbrR,1,DJ Khaled,Higher ,43
2027,6OG05bPAwUuV3OMvy2Vy1P,1,Lana Del Rey,Mariners Apartment Complex,188
2028,6OQea06z3cbOqYgG2O6eOZ,2,Logic,Killing Spree,53
2029,6OTg5BI36wjQw7MMUYWWux,1,Wiz Khalifa,420 Freestyle,143
2030,6OaVWaGfhXn70ZJfdVcabn,6,Travis Scott,NO BYSTANDERS,10
2031,6P9RfMi5rmtu6CmBVZSCAP,1,Logic,Cocaine,182
2032,6PCUP3dWmTjcTtXY02oFdT,34,Ed Sheeran,Castle on the Hill,4
2033,6PFoEnjp0PAe5siGswjH9i,1,Panic! At The Disco,Dancing's Not a Crime,82
2034,6PGoSes0D9eUDeeAafB2As,77,Kendrick Lamar,LOVE. FEAT. ZACARI.,5
2035,6PJ8FF6UR8FZXfEvpHkIVN,6,Ed Sheeran,How Would You Feel (Paean),34
2036,6PRh0ilIMEP1xlUHqalnkD,2,Yo Gotti,Put a Date On It ,94
2037,6PXhPHhZy1MpxuTNA1Ad4L,1,Lil Skies,Stop The Madness ,124
2038,6PYnUsNEpYC7A4BS2sjw3L,2,Khalid,Right Back,43
2039,6Pgkp4qUoTmJIPn7ReaGxL,9,Avicii,Without You ,58
2040,6PoKfDY78ih5OveWirggRX,2,Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),46
2041,6Poyf51k7W3NKnsGwAI90B,6,Nicki Minaj,Barbie Dreams,17
2042,6Q36XucqrejMId3RydVhch,1,Quavo,BIGGEST ALLEY OOP,71
2043,6QMlELXFU07NLdqv3DGNPI,1,21 Savage,Special,186
2044,6QdnKD1zwEgyOWtkrdzlOF,5,The Weeknd,Hurt You,9
2045,6QgjcU0zLnzq5OrUoSZ3OK,47,Portugal. The Man,Feel It Still,17
2046,6Qn5zhYkTa37e91HC1D7lb,27,Imagine Dragons,Whatever It Takes,49
2047,6Qs4SXO9dwPj5GKvVOv8Ki,24,"Sam Smith, Normani, Normani",Dancing With A Stranger ,12
2048,6R6ihJhRbgu7JxJKIbW57w,1,Frank Ocean,Provider,157
2049,6RFGykMl5wP1gMPccCY9oB,1,Gucci Mane,Dance with the Devil,151
2050,6RKkHI2fkmgZq7uQPPav8f,5,Migos,Gang Gang,34
2051,6RRNNciQGZEXnqk8SQ9yv5,2,Taylor Swift,You Need To Calm Down,2
2052,6RUKPb4LETWmmr3iAEQktW,54,The Chainsmokers,Something Just Like This,2
2053,6RiMRVxOiEYd4QSu1cxrls,1,Ski Mask The Slump God,Far Gone ,149
2054,6RnkFd8Fqqgk1Uni8RgqCQ,11,David Guetta,Like I Do,60
2055,6SOBCABlykuNrO04rmXpLs,18,6ix9ine,TATI,50
2056,6SRWhUJcD2YKahCwHavz3X,1,Alan Walker,Darkside,200
2057,6SkHm6poyKfzV6kc9any8k,6,Khalid,Suncity ,20
2058,6SwRhMLwNqEi6alNPVG00n,47,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,4
2059,6SznMYPQJHzr3IwsAHLId2,3,Ed Sheeran,Bibia Be Ye Ye,44
2060,6TIU9Ehmi6dMzZK73Ym4yj,3,Ed Sheeran,Save Myself,49
2061,6TodWdTSDfzwgYynTZSvJn,2,88rising,Midsummer Madness,136
2062,6TqXcAFInzjp0bODyvrWEq,20,Khalid,Talk,6
2063,6TrjaOqUwdKQ7KNxJr2s9Y,2,Tory Lanez,Shooters,146
2064,6UjfByV1lDLW0SOVQA4NAi,31,Drake,Gyalchester,6
2065,6Up545NUflOiXo8cEraH49,7,Lauren Daigle,You Say,138
2066,6Ur6u4Ici7NYBiuGEEkNMP,1,Lil Skies,Flooded,139
2067,6V1bu6o1Yo5ZXnsCJU8Ovk,53,Maroon 5,Girls Like You ,8
2068,6V4KHt9xu4TPEnDFoBeacT,35,YBN Nahmir,Rubbin Off The Paint,51
2069,6V7g6qM8wheMivMWrzbPTM,46,Flipp Dinero,Leave Me Alone,10
2070,6V9kwssTrwkKT72imgowj9,2,The Chainsmokers,My Type,64
2071,6VDz4m1vEGHDDqQojf1mpc,1,Logic,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",84
2072,6VRwEqn7BvsN0dChfDrMAf,21,6ix9ine,KIKA,9
2073,6VrCmhRBFnuGKmtNfk4jDs,4,Marshmello,Spotlight,60
2074,6Vur2D5ks3pdAZqqmLIeab,1,Big Sean,Savage Time (& Metro Boomin),166
2075,6WC5fhc9XMaCrUNKNjm9xE,10,Sabrina Carpenter,Thumbs,119
2076,6WSBZroxQaO3FYEpT2ACFH,2,Kid Cudi,Baptized In Fire,163
2077,6WlxcZKpEV6Bwe9InoVhMp,3,Future,WIFI LIT,44
2078,6WmIyn2fx1PKQ0XDpYj4VR,1,The 1975,Love It If We Made It,142
2079,6Wo5YxkdXgwzKQZbDg2r17,1,Chris Stapleton,Either Way,164
2080,6X29iaaazwho3ab7GNue5r,6,Billie Eilish,8,23
2081,6X5OFBbrsHRsyO1zP7udgr,8,Big Shaq,Man's Not Hot,112
2082,6XEPmHllDGDaO4w84Xjtgi,1,Fall Out Boy,Young And Menace,144
2083,6XGddj522FQRHXEhBtjiJu,1,Gorillaz,Strobelite ,192
2084,6XHVuErjQ4XNm6nDPVCxVX,3,Chris Brown,No Guidance ,5
2085,6XcfKZvJio9Z0fQy11GnNX,5,lovelytheband,broken,162
2086,6XlSyYFTU1nodeWwwzVgTV,3,Pharrell Williams,Sangria Wine,51
2087,6YJdPrH3i2POzu7hdHIRrb,5,Ariana Grande,Santa Baby,80
2088,6Z4rmc0uujCpl8yXe3yjgI,3,2 Chainz,Whip ,46
2089,6Z6quH5WcwOkmgGPGrGUPL,6,Vice,Steady 1234,105
2090,6ZCsp2zQsSTCilvGVefGVN,1,Bryson Tiller,High Stakes,157
2091,6ZRuF2n1CQxyxxAAWsKJOy,23,Kehlani,Nights Like This ,21
2092,6ZSO7kPn8IMJFymyticbJO,5,Kiiara,Gold,113
2093,6Za3190Sbw39BBC77WSS1C,8,Natti Natasha,Criminal,186
2094,6Zc5f20q7sOe1IC1c1jQvZ,2,"Halsey, Juice WRLD, Juice WRLD",Without Me ,108
2095,6Zisja44KqMZj4GM4UY6Yv,1,6LACK,Balenciaga Challenge ,84
2096,6akBF8JWM8lrpqejdwIfYI,1,Lil Peep,16 Lines,163
2097,6aoGtdWXBkYQ2O2wnyIz2x,2,Kygo,Not Ok,69
2098,6asKJPlXOTx6BLyGnEAagB,1,Lil Yachty,GET MONEY BROS.,170
2099,6b8Be6ljOzmkOmFslEb23P,36,Bruno Mars,24K Magic,14
2100,6bB5iGatJHiqnoxMZDsySr,1,Future,Might as Well,91
2101,6bGwKHXHNLmTy6yt147FPh,3,Pusha T,If You Know You Know,47
2102,6bKUUSlzDua0gt0g13OKqw,1,Trippie Redd,Diamond Minds,128
2103,6bOkaEXc5CopinGazSLokx,2,"Tyler, The Creator",WHAT'S GOOD,21
2104,6cAKeFFYW2aClZSUyvqAEW,10,Isaiah,It's Gotta Be You,110
2105,6cPnE82DKBLd7sg02ZNg8K,1,Meek Mill,Splash Warning ,125
2106,6cPyTS0Kk2sc4xQwC93kOg,8,The Chainsmokers,Break Up Every Night,34
2107,6cX1iTffMIAU8lEWSOYIIO,1,Lil Peep,Leanin',187
2108,6canmpFnLHVUzvVWAodifz,12,Kodak Black,There He Go,136
2109,6cblRiEGDRNZgowcm951R3,4,Drake,Sandra’s Rose,16
2110,6cpsixIHI63L0hwh3CwZg3,1,Pusha T,Infrared,90
2111,6dFn6my1sHK2bcf23GlHwM,2,Mac Miller,2009,82
2112,6dPyzkyZwoj9LqjQXOFdVv,4,Cardi B,Press,15
2113,6dxU7Xf9j2yNI7aCcT8W1g,1,Bryson Tiller,Stay Blessed,82
2114,6e13443Ve7RGcAUScTgYtl,6,Fall Out Boy,The Last Of The Real Ones,101
2115,6eIygPhGcBFKKcxlGTJlY0,1,John Mayer,Changing,132
2116,6eL1ncVDtQHgSm3E288TS7,1,Vince Staples,Big Fish,121
2117,6ePyl2ns4b7MVYhjsj32ZK,1,BTS,Intro: Singularity,149
2118,6eT7xZZlB2mwyzJ2sUKG6w,78,Post Malone,White Iverson,66
2119,6eUncuJutsFi9BGO1JaBHh,3,Jason Derulo,If I'm Lucky,102
2120,6eiztdXRkooWsBt2xToMWI,10,Juice WRLD,Make Believe,24
2121,6eygbzyL6hY8jFQTARDuo9,1,Lana Del Rey,White Mustang,158
2122,6fIjnWrv46njJHLDAY2JdC,3,Nipsey Hussle,Dedication ,117
2123,6fOOKqQWcSy33ApU1wqkkW,2,Khalid,Paradise,65
2124,6flur5o18COKeafnjLHRiJ,2,Lil Pump,Be Like Me ,70
2125,6foY66mWZN0pSRjZ408c00,15,Morgan Wallen,Whiskey Glasses,66
2126,6fq5GyXeT7kfzkK97b9rGC,1,"benny blanco, Jesse, Swae Lee, Jesse, Swae Lee",Better To Lie ,185
2127,6fujklziTHa8uoM5OQSfIo,34,Rae Sremmurd,Black Beatles,5
2128,6fwdbPMwP1zVStm8FybmkO,55,21 Savage,X ,17
2129,6g0Orsxv6glTJCt4cHsRsQ,2,Beyoncé,Formation,141
2130,6g0TAJ1grweRwBMLQyiZFb,2,21 Savage,Famous,58
2131,6gBFPUFcJLzWGx4lenP6h2,130,Travis Scott,goosebumps,16
2132,6gFtgkh8ShkrJn52Cbdhxy,1,Twenty One Pilots,Cut My Lip,120
2133,6gU9OKjOE7ghfEd55oRO57,37,SZA,The Weekend,90
2134,6gpcs5eMhJwax4mIfKDYQk,40,Calvin Harris,Slide,8
2135,6gzIcEUuswJQGfJNPYMjjv,6,Future,Hard Work Pays Off,31
2136,6h2wpo2pshM8QnAvRySEO0,1,Lizzo,Soulmate,151
2137,6h5PAsRni4IRlxWr6uDPTP,20,Axwell /\ Ingrosso,More Than You Know,58
2138,6hPFEpT7bVguj9aCFLOmiz,1,Sam Smith,Midnight Train,102
2139,6habFhsOp2NvshLv26DqMb,38,Luis Fonsi,Despacito (Featuring Daddy Yankee),32
2140,6ho88pvz4c8WCSFbdVXNia,2,21 Savage,a&t,89
2141,6hzbRKhJHo6cfCHSnNaDS8,8,Kendrick Lamar,GOD.,19
2142,6i0V12jOa3mr6uu4WYhUBr,31,Twenty One Pilots,Heathens,26
2143,6ie2Bw3xLj2JcGowOlcMhb,13,Lorde,Green Light,20
2144,6irE4Fbjbry3czv7mTxVSB,1,Meek Mill,24/7,114
2145,6j0teRL3WdExzqmy334sh5,1,Lil Uzi Vert,Seven Million ,197
2146,6jA8HL9i4QGzsj6fjoxp8Y,15,Martin Garrix,There for You,32
2147,6jT85s2dZ55HBqjXYi2rfI,2,Justin Timberlake,Supplies,88
2148,6jq6rcOikCZAmjliAgAmfT,8,San Holo,Light,72
2149,6jreFSOTUAViWjKyzOC4Kg,6,Alesso,REMEDY,65
2150,6kPJZM97LwdG9QIsT7khp6,17,Clean Bandit,Solo ,41
2151,6keKIzkXWdbwJWMBJQUwYl,2,Frank Sinatra,The First Noel - Remastered 1999,122
2152,6kex4EBAj0WHXDKZMEJaaF,30,Jason Derulo,Swalla ,35
2153,6kl1qtQXQsFiIWRBK24Cfp,11,A$AP Mob,RAF,108
2154,6kmSmIbfnGTaGCgwFW7umS,1,ScHoolboy Q,Tales,176
2155,6kqPWdv1pNXp6A2CowGSFA,1,ScHoolboy Q,Gang Gang,144
2156,6l0Ky2PycJV1Bz88kFeVGL,11,Hailee Steinfeld,Capital Letters,51
2157,6l26j7uCiDstBiYTuiaInV,1,YG,In The Dark,66
2158,6lFDB0BFDRV58qaQDX85jV,1,Lorde,Liability (Reprise),181
2159,6m3HxLzej41UOEVAq0nvd9,4,Anita Kerr Singers,Jingle Bell Rock,51
2160,6m3LlhdZ0HWn4D7Nnm06MQ,1,Trippie Redd,Together,88
2161,6m6Oy3F6GG0zRwH03rWmTv,2,21 Savage,Still Serving,157
2162,6m9qPYXmhge2QhBLfFKnVF,7,Chance the Rapper,Same Drugs,64
2163,6mICuAdrwEjh6Y6lroV2Kg,17,Shakira,Chantaje ,52
2164,6mKs2kkBgvf090H566n1pd,13,6ix9ine,BEBE,44
2165,6mQLN3zRtAp6ovjusyYKrV,1,"James Arthur, James Arthur, Anne-Marie, James Arthur, Anne-Marie",Rewrite The Stars ,193
2166,6mapJIPnQ23RTAevUoE0DL,51,Rae Sremmurd,Swang,23
2167,6mb6lVLNrcUgLnEN8QnDJd,17,Auli'i Cravalho,How Far I'll Go,148
2168,6mxz6tKfJw2RvzdowwDELj,2,Future,Use Me,88
2169,6n3HGiq4v35D6eFOSwqYuo,16,Drake,Teenage Fever,14
2170,6n4U3TlzUGhdSFbUUhTvLP,51,Migos,Walk It Talk It,6
2171,6n6OQfBpCgzF9oEg8zhBN7,2,Kenny Chesney,Get Along,147
2172,6n72bDAxbWOkWaJnlfQfIZ,8,Shawn Hook,Reminding Me,121
2173,6nBQFAIVFmAx2oZ8p6lUg6,1,Lizzo,Tempo ,171
2174,6nI74KsH94IN0J2vp5shdT,1,Rae Sremmurd,Bedtime Stories ,150
2175,6nO3tr47nr2P7f3hXb8JIo,21,NAV,Champion ,60
2176,6nxQdXa1uAL0rY72wPZu89,10,John Legend,Love Me Now,36
2177,6oEVnWKgPqIEPc53OYDNqG,1,H.E.R.,Could've Been ,167
2178,6oNZ0WxqptE7V0qpjtyJ4a,1,ODESZA,Falls ,183
2179,6oVxXO5oQ4pTpO8RSnkzvv,1,Taylor Swift,Dress,163
2180,6ocbgoVGwYJhOv1GgI9NsF,23,Ariana Grande,7 rings,1
2181,6ogACNVtzSJHzqLhzUegaf,1,Eminem,Offended,123
2182,6onwlDmIVKE8bBgyBRSuS0,3,J. Cole,FRIENDS ,17
2183,6or1bKJiZ06IlK0vFvY75k,5,Eminem,Rap God,179
2184,6osaMSJh9NguagEDQcZaKx,2,"DJ Snake, J. Balvin, Tyga, J. Balvin, Tyga",Loco Contigo ,92
2185,6p8NuHm8uCGnn2Dtbtf7zE,69,Migos,Slippery ,21
2186,6pDVjCUA3B1vg9waKutAsv,3,The Weeknd,Attention,168
2187,6pGuOWYOFDcSgmVvFWRWSv,3,Russ,The Flute Song,93
2188,6pUBrvKfJL4qmn95mxU7rC,1,Meek Mill,Respect The Game,92
2189,6pVW5LRWgeLaHudxauOTJU,3,"Daryl Hall, John Oates",Jingle Bell Rock - Daryl's Version,100
2190,6phY2gnvf9WwCiXlLMQOY3,2,Juice WRLD,HeMotions,49
2191,6pmZMP2ET1OJi5rKfLO8jD,1,Bazzi,3:15,184
2192,6pooRNiLyYpxZeIA5kJ5EX,1,"ILLENIUM, Jon Bellion, Jon Bellion",Good Things Fall Apart ,170
2193,6qLkTJidtiVuNmW7ETJlic,1,Trippie Redd,How You Feel,182
2194,6qcuRcbz8DCLG6nG4or8Uo,1,Russ,Cherry Hill,181
2195,6r7ULK6c5CLVvImjTIztl1,2,XXXTENTACION,Floor 555,55
2196,6rAGFgcGtlIdYxlhDizXNo,2,XXXTENTACION,SMASH! - feat. PnB Rock,58
2197,6rDaCGqcQB1urhpCrrD599,2,J. Cole,Album of the Year - Freestyle,63
2198,6rJmWa5DvQ3Nby3tdcX2L0,1,6LACK,East Atlanta Love Letter ,90
2199,6rPO02ozF3bM7NnOV4h6s2,49,Luis Fonsi,Despacito - Remix,1
2200,6rz0dTA0PdhXImFV5EjM0w,16,Juice WRLD,Hide ,100
2201,6s2wpWPFPAgKg2LXxi1Oee,2,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",117
2202,6s3GEN8wK0OMzzzZbXj0fu,1,Coldplay,Hymn for the Weekend - Seeb Remix,153
2203,6sDCgB1Ulh7aw92mk0opyd,1,G-Eazy,But A Dream,194
2204,6t2ubAB4iSYOuIpRAOGd4t,13,Flo Rida,Cake - Challenge Version,90
2205,6tByydPskASjm9jTPkNQq0,7,ScHoolboy Q,Numb Numb Juice,23
2206,6tZ3b7ik1QDXFAZlXib0YZ,9,J. Cole,Kevin’s Heart,4
2207,6tarvNiKnEjYMj1VZhlDqR,6,Lil Yachty,66,27
2208,6tpHfEM8eaETzlPOARYWfZ,3,Lil Pump,Drug Addicts,72
2209,6u8hSdYZxbK5EczDPRIXXf,1,Wiz Khalifa,Something New ,150
2210,6uBhi9gBXWjanegOb2Phh0,44,Zedd,Stay,12
2211,6uFn47ACjqYkc0jADwEdj1,14,Polo G,Pop Out ,8
2212,6uJwPeBGb3swi85TSr9iIz,1,Coldplay,Miracles (Someone Special),139
2213,6uVzeU47Qzg0rrMneP5BNg,3,Eli Young Band,Love Ain't,161
2214,6ufrOaf4v6Qady6GiIpQ0s,5,The Chainsmokers,Everybody Hates Me,59
