,spotify_song_id,weeks_on_chart,artists,name,peak_position
1289,7iDa6hUg2VgEL1o1HjmfBn,51,"Bebe Rexha, Florida Georgia Line",Meant To Be,2
1290,7iEoaTyBCqLaAwJnOP1BTn,1,Pusha T,The Games We Play,100
1291,7iNIg7XDEaYECfWD5dJ9Va,10,Justin Bieber + BloodPop,Friends,20
1292,7jKUnzzOGhAlPjr7LkIUlE,1,2 Chainz,Momma I Hit A Lick,100
1293,7jr3iPu4O4bTCVwLMbdU2i,1,"Dua Lipa, BLACKPINK",Kiss And Make Up,93
1294,7lAK3oHbfEnvUQWosrMMpR,18,Travis Scott,Yosemite,25
1295,7lGKEWMXVWWTt3X71Bv44I,3,X Ambassadors,Unsteady,39
1296,7lxZbmtC6SkUc2yXBgDOdO,1,DJ Khaled,On Everything,88
1297,7m9OqQk4RVRkw9JJdeAw96,20,XXXTENTACION,Jocelyn Flores,19
1298,7mWFF4gPADjTQjC97CgFVt,8,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA",Baila Baila Baila,69
1299,7mldq42yDuxiUNn08nvzHO,41,Sam Hunt,Body Like A Back Road,6
1300,7oHkit3F3vimtsBbnZkU0G,1,KIDS SEE GHOSTS,Fire,67
1301,7oJrVhiTPZGBXWPwhxjy9S,4,Lil Skies,Lust,87
1302,7oolFzHipTMg2nL7shhdz2,1,Ed Sheeran,Eraser,90
1303,7p2ewixAShLpjDZrnzZK7c,2,Cardi B,Get Up 10,38
1304,7p4vHnYXkxlzvfePJVpcTr,2,Childish Gambino,Feels Like Summer,54
1305,7pMRoGLEJuFM2wl5pt0R99,1,Offset,Legacy,49
1306,7pVzUPjJ83QojsVcOthmxP,1,Quavo,Huncho Dreams,93
1307,7pdF27mSDuPWhppnHAmWHa,3,XXXTENTACION,whoa,37
1308,7px4t7HGiuMUvFkEOpZEwp,6,Old Dominion,Song For Another Time,66
1309,7pxhKtuTwofDIdgHx2DcVK,9,Dustin Lynch,Seein' Red,55
1310,7qEHsqek33rTcFNT9PFqLf,6,Lewis Capaldi,Someone You Loved,54
1311,7qEKqBCD2vE5vIBsrUitpD,1,Billie Eilish,Ilomilo,62
1312,7qiZfU4dY1lWllzX7mPBI3,58,Ed Sheeran,Shape Of You,1
1313,7qvxFz3JodM0A7xEM7k3YD,15,Katy Perry,Chained To The Rhythm,4
1314,7r6LNJT2LqpLpEyZQJPygt,4,"Future, Young Thug",Patek Water,50
1315,7rC5Pl8rQSX4myONQHYPBK,8,Drake,Mob Ties,13
1316,7rKKh8AGVXuNXgLBpTBTFH,1,Logic,One Day,80
1317,7roKDmJDOzkpfGpUQJ5EnL,1,"Lil Baby, Gunna",Business Is Business,61
1318,7rvyVWja33WG9R97oeJAjx,27,Calboy,Envy Me,31
1319,7sLDnUauivS2vN6Z9EfUJT,1,Meek Mill,1942 Flows,83
1320,7sO5G9EABYOXQKNPNiE9NR,30,"Offset, Metro Boomin",Ric Flair Drip,13
1321,7sTtHHrD0zDpmzQzH3zegz,12,Camila Cabello,Consequences,51
1322,7ssEhls1ZYEGtBsoovkMSe,6,Ciara,Level Up,59
1323,7stcuQtnHL7C6XdPvpwywv,1,Khalid,Vertigo,89
1324,7tFiyTwD0nx5a1eklYtX2J,3,Queen,Bohemian Rhapsody,33
1325,7u90MSvVyEjL0c8icaE7jl,1,Logic,Contra,60
1326,7uYgVgRSgqluZclLS7wpp4,20,"Ozuna, Romeo Santos",El Farsante,49
1327,7uqcLJFlSYjVPLUz1vPxkY,1,XXXTENTACION,Guardian Angel,48
1328,7uzmGiiJyRfuViKKK3lVmR,34,Bazzi,Mine,11
1329,7vGuf3Y35N4wmASOKLUVVU,22,Marshmello,Silence,30
1330,7vRriwrloYVaoAe3a9wJHe,1,Olivia O'Brien,Hate U Love U,99
1331,7vgTNTaEz3CsBZ1N4YQalM,2,Kanye West,Ghost Town,16
1332,7vu0JkJh0ldukEYbTVcqd0,29,Julia Michaels,Issues,11
1333,7wBJfHzpfI3032CSD7CE2m,8,Travis Scott,Stargazing,8
1334,7wC5eZcFS1Q1BsQ35DU6H4,1,Billie Eilish,Come Out And Play,69
1335,7wMPhUSe6CZga1vOMpLTJP,1,"Ariana Grande, John Legend",Beauty And The Beast,87
1336,7wcyO1rrH3Ru4t659IjG41,5,Future,Crushed Up,43
1337,7xHWNBFm6ObGEQPaUxHuKO,8,Sia,The Greatest,22
1338,7xQAfvXzm3AkraOtGPWIZg,26,Post Malone,Wow.,2
1339,7y6c07pgjZvtHI9kuMVqk1,2,Drake,Get It Together,45
1340,7y9iMe8SOB6z3NoHE2OfXl,32,Halsey,Bad At Love,5
1341,7ycWLEP1GsNjVvcjawXz3z,8,A$AP Rocky,Praise The Lord,45
1342,7yfi8B8opXjnRh4VZnOkz9,11,Jonas Brothers,Cool,27
1343,7yotKA30dwTKNEGomV9ZsI,12,J. Cole,KOD,10
1344,7yrJnekdlwWARt5lmVqJ6L,9,Midland,Burn Out,63
1345,7yt6eiZQCkVFEzwGp4Pbor,1,Migos,Supastars,53
1346,7zFXmv6vqI4qOt4yGf3jYZ,6,Daniel Caesar,Get You,93
1347,7zLYKWcXnYeHHWidalz7rj,10,Lil Mosey,Noticed,80
1348,7zOoHxDt1duHL8czY7o7ab,1,Maren Morris,Dear Hate,91
1349,7zVCrzzEJU7u24sbJPXA5W,23,Kane Brown,What Ifs,26
1350,7zmleW3XZx0uUsL2CkFuDe,1,The Carters,Summer,84
