artists_ids,artists_names,made_charts,track_album_name,track_album_release_date,track_art_url,track_id,track_name,track_preview_url,num_faces
"['5K4W6rqBFWDnAN6FQUkS6x', '3nFkdlSjzX9mRTtwJOzDYB', '1sBkRIssrMs1AbVkOJbc7a', '0hCNtLu0JehylgoiP8L4Gh', '4LEiUm1SRbFMgfqnQTwUbQ']","['Kanye West', 'JAY-Z', 'Rick Ross', 'Nicki Minaj', 'Bon Iver']",0.0,My Beautiful Dark Twisted Fantasy,2010-11-22,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,1ZHYJ2Wwgxes4m8Ba88PeK,Monster,,0.0
['0YWxKQj2Go9CGHCp77UOyy'],['Fabolous'],0.0,There Is No Competition 2: The Grieving Music Mixtape,2010-01-01,https://i.scdn.co/image/ab67616d0000b273a420aca7ee3e9048450ddf1b,5I6YA7oHtraxwWQzzCugDt,You Be Killin Em,,1.0
['5y2Xq6xcjJb2jVM54GHK3t'],['John Legend'],0.0,Get Lifted,2005-12-06,https://i.scdn.co/image/ab67616d0000b27330fd5c0c49d9c1913e7eb38b,7IGepWkogA3SeO2oLmQLnq,So High - Single Version,https://p.scdn.co/mp3-preview/169e4187b437441dd84234b011e7f9b286282e04?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['0A7g2YbCA9FlyZvAG6VmKP'],['The LOX'],0.0,"Money, Power & Respect",1998-01-13,https://i.scdn.co/image/ab67616d0000b273a76a236552d8b904868933a3,72sEC2u151SyHeAzmZjyBd,All for the Love,https://p.scdn.co/mp3-preview/e18e7d891281b62413f2eae0819acebe27fa20e1?cid=7f921ccd390e4fd7ba204c6bf3254ebb,3.0
"['3C1bStPNVIPmGIrORT5OlF', '2JSwnwAT1BupAQkhqcRCUw']","['Bfb Da Packman', 'Sada Baby']",0.0,Free Joe Exotic,2020-06-07,https://i.scdn.co/image/ab67616d0000b2737b04337a39b1517e70f7dabb,3uzrG1ZgnMeATFf2KgAV6I,Free Joe Exotic,,0.0
['6UuT0BJZ9vF8Y1sxXnJl2s'],['Bounty Killer'],0.0,Showtime Juggling,1998-03-17,https://i.scdn.co/image/ab67616d0000b2739bcbce6929a77f78805d3df2,4bPjdBxEYGabpQqXVkvcAv,Eagle and the Hawk,https://p.scdn.co/mp3-preview/7655affc431bf36f0d1b06681d3517f5d599af5f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['0A0FS04o6zMoto8OKPsDwY', '2l2o6ibYa7h1w4HwaS1uZV']","['YG', 'Jay 305']",0.0,STAY DANGEROUS,2018-08-03,https://i.scdn.co/image/ab67616d0000b2739ed0c5a98e2943cf5e8e21cd,7km95zsDFQluKPA3Morwb0,BULLETPROOF,,1.0
"['1uNFoZAHBGtllmzznpCI3s', '3ipn9JLAPI5GUEo4y4jcoi']","['Justin Bieber', 'Ludacris']",0.0,My World 2.0,2010-01-01,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,6epn3r7S14KUqlReYr77hA,Baby,,1.0
"['1vyhD5VmyZ7KMfW5gqLgo5', '4RSyJzf7ef6Iu2rnLdabNq', '6vWDO969PvNqNYHIOW5v0m']","['J Balvin', 'Willy William', 'Beyoncé']",0.0,Mi Gente (feat. Beyoncé),2017-09-28,https://i.scdn.co/image/ab67616d0000b27354cd60e37178acc40762f230,0GzmMQizDeA2NVMUaZksv0,Mi Gente (feat. Beyoncé),,0.0
['7bXgB6jMjp9ATFy66eO08Z'],['Chris Brown'],0.0,Exclusive (Expanded Edition),2007-11-06,https://i.scdn.co/image/ab67616d0000b27339509cc5eadf803928f2f167,5Lgcn7u07bHuqbOtXkN62u,With You,https://p.scdn.co/mp3-preview/3889ab51cd702d18634c2ff371091732c872cb96?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,Queen,2018-08-10,https://i.scdn.co/image/ab67616d0000b273d0c7233f8b6511bf7e09de2b,6vEACl33YmToJdIxZDVcSx,Come See About Me,,1.0
['5VfqJBmXcf6ZqXoGij5qTE'],['Tevin Campbell'],0.0,The Best of Tevin Campbell,2001,https://i.scdn.co/image/ab67616d0000b2739af0046f069d64b650914ed8,1eGY6roK1W2vFIhDXu2lXq,I'm Ready,https://p.scdn.co/mp3-preview/3ee4f515d48460771ffe362eb30f02e43a9b282f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
"['0A0FS04o6zMoto8OKPsDwY', '0VRj0yCOv2FXJNP47XQnx5']","['YG', 'Quavo']",0.0,STAY DANGEROUS,2018-08-03,https://i.scdn.co/image/ab67616d0000b2739ed0c5a98e2943cf5e8e21cd,6YQP8txj9ZXTGiaP8S8jOZ,SLAY,,
"['20qISvAhX20dpIbOOzGK3q', '1MGyQRNDBHqVYkW1nNKRBv', '3ipn9JLAPI5GUEo4y4jcoi']","['Nas', 'J.PERIOD', 'Ludacris']",0.0,Best of Nas [Anniversary Edition],2020-04-03,https://i.scdn.co/image/ab67616d0000b2734da37050bbad82187d64e259,4X71dyJ4oa2BTWSttiveR9,Made You Look - Remix,,1.0
['6AVLthptCPhfrxlHadOBJD'],['Jill Scott'],0.0,"The Real Thing - Words & Sounds, Vol. 3",2007-09-25,https://i.scdn.co/image/ab67616d0000b27305afbc752f4e5cafb0e1775a,15EFDhVPZN6UCBv2FEuwie,Whenever You're Around,,1.0
"['0YWxKQj2Go9CGHCp77UOyy', '6vXTefBL93Dj5IqAWq6OTv']","['Fabolous', 'French Montana']",0.0,The Young OG Project,2014-12-25,https://i.scdn.co/image/ab67616d0000b27382705e1bd3e2dce70610ad9d,0NURTfgmv3sUw5r13TQsgg,Ball Drop,,1.0
['7urq0VfqxEYEEiZUkebXT4'],['112'],0.0,Room 112,1998,https://i.scdn.co/image/ab67616d0000b2734e5807ece013c7a0be1ed0ee,4za4hwET81Hncno04XQKAa,Love You Like I Did,https://p.scdn.co/mp3-preview/8ad03c87465428f5264e0223f6006d7336770359?cid=7f921ccd390e4fd7ba204c6bf3254ebb,4.0
"['0IF46mUS8NXjgHabxk2MCM', '4sb7rZNN93BSS6Gqgepo4v']","['Kelis', 'Too $hort']",0.0,The Hits,2008,https://i.scdn.co/image/ab67616d0000b27322687823c3073eeabb1cf027,37t0Qym2FUMXwoEfeFDEYa,Bossy (feat. Too $hort),https://p.scdn.co/mp3-preview/7fe6c253f28b69af9d326344851fa40b114fba1e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
"['1HwM5zlC5qNWhJtM00yXzG', '2cADQgiLMjNhbsfeN52Bf3']","['DMX', 'Swizz Beatz']",0.0,Grand Champ,2003-01-01,https://i.scdn.co/image/ab67616d0000b273b6afa5d2bfa63cb0eaa386b1,094MWdspdy9amhOi8TFlIN,Get It On The Floor,,
"['0A0FS04o6zMoto8OKPsDwY', '7c0XG5cIJTrrAgEC3ULPiq']","['YG', 'Ty Dolla $ign']",0.0,STAY DANGEROUS,2018-08-03,https://i.scdn.co/image/ab67616d0000b2739ed0c5a98e2943cf5e8e21cd,0ZUI0mFegSJZ3lRPO7rPuT,POWER,,
['6atGQM99IrRfUefJFore1B'],['Junglepussy'],0.0,Jp3,2018-05-11,https://i.scdn.co/image/ab67616d0000b273afd259c82011df4f2a0167ce,2nFlFFuG5NXPKzf6B9qFbL,I'm in Love,https://p.scdn.co/mp3-preview/a1e88ae184d085b76b0c1b3021c5d40097fe3533?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['3vDUJHQtqT3jFRZ2ECXDTi', '5K4W6rqBFWDnAN6FQUkS6x', '2cADQgiLMjNhbsfeN52Bf3', '0YWxKQj2Go9CGHCp77UOyy', '3aTMDZLtkFlYQfQL7bzccp']","['Lloyd Banks', 'Kanye West', 'Swizz Beatz', 'Fabolous', 'Ryan Leslie']",0.0,H.F.M. 2 (Hunger For More 2),2010-01-01,https://i.scdn.co/image/ab67616d0000b2731fde683d27f9887ae7cac2e9,37qcaCXw7TlBsDD5BgDoCf,Start It Up,,1.0
"['7bXgB6jMjp9ATFy66eO08Z', '3TVXtAsR1Inumwj472S9r4']","['Chris Brown', 'Drake']",0.0,No Guidance (feat. Drake),2019-06-08,https://i.scdn.co/image/ab67616d0000b27387dd063e2382f8e5cac13282,7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),,0.0
"['0A0FS04o6zMoto8OKPsDwY', '2l2o6ibYa7h1w4HwaS1uZV']","['YG', 'Jay 305']",1.0,STAY DANGEROUS,2018-08-03,https://i.scdn.co/image/ab67616d0000b273f43405f32dfe1c07777c06af,1qUdAB72nSWPZwDqH9KMYD,BULLETPROOF (feat. Jay 305),,1.0
"['5IcR3N7QB1j6KBL8eImZ8m', '5f7VJjfbwm532GiveGC0ZK']","['ScHoolboy Q', 'Lil Baby']",1.0,CrasH Talk,2019-04-26,https://i.scdn.co/image/ab67616d0000b273f2149422121d1674c6f4c009,0wE6AaKnovGUAnwmSxHFrr,Water (feat. Lil Baby),,0.0
['6vWDO969PvNqNYHIOW5v0m'],['Beyoncé'],0.0,BEYONCÉ [Platinum Edition],2014-11-24,https://i.scdn.co/image/ab67616d0000b2730d1d6e9325275f104f8e33f3,40xhyfAPDoMtv494MfPevP,XO,https://p.scdn.co/mp3-preview/df9b5efc4577e9ef65491b5a3f74f3cf428297d3?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['2HPaUgqeutzr3jx5a9WyDV', '3TVXtAsR1Inumwj472S9r4']","['PARTYNEXTDOOR', 'Drake']",0.0,PARTYNEXTDOOR TWO,2014-07-29,https://i.scdn.co/image/ab67616d0000b2734abe8b5d722c2d2231625a12,5wUUWVRvrciJqFitZF8R0P,Recognize (feat. Drake),https://p.scdn.co/mp3-preview/72703abd690698b417188a6a2481127844540754?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['181bsRPaVXVlUKXrxwZfHK', '4r63FhuTkUYltbVAg5TQnk']","['Megan Thee Stallion', 'DaBaby']",0.0,Fever,2019-05-17,https://i.scdn.co/image/ab67616d0000b2738fdfd969c0b6375ca22c3fa3,2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby),https://p.scdn.co/mp3-preview/887df8fd3f1a55e6b707e48ac3760d6e8c118184?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['0fbFfVckGKsDbAfYnB5mD1'],['Mannie Fresh'],0.0,The Mind Of Mannie Fresh,2004-01-01,https://i.scdn.co/image/ab67616d0000b2739bb7ef0ffb6c06e91abdb32c,47FjToieQbxqNnuiRRQtym,Real Big,,0.0
"['4L3GTE04bW5N7azA9QPhjA', '5tth2a3v0sWwV1C7bApBdX']","['Beenie Man', ""Lil' Kim""]",0.0,Tropical Storm,2002-01-01,https://i.scdn.co/image/ab67616d0000b273336f8d76d8fa27f2a8dac2f0,1Vp298IKzGwWIMcOlcVfnU,Fresh From Yard,,0.0
['05oH07COxkXKIMt6mIPRee'],['Brandy'],0.0,Never Say Never,1998-05-29,https://i.scdn.co/image/ab67616d0000b27389c9590c941cec56429f2456,6PQTUESsPMNcDAg2LEmxh7,Angel in Disquise,https://p.scdn.co/mp3-preview/c3dd72f344f9bede859f229082df3827b4c0aeda?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],0.0,It's Dark And Hell Is Hot,1998-05-01,https://i.scdn.co/image/ab67616d0000b27311658b970e0518be491871df,1BKT2I9x4RGKaKqW4up34s,Ruff Ryders' Anthem,,1.0
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,The Pinkprint (Deluxe),2014-12-15,https://i.scdn.co/image/ab67616d0000b2730f79d1616e3b02368d41f458,4bBrKDo8rchikwZOtmXbIH,The Night Is Still Young,,0.0
"['7yO4IdJjCEPz7YgZMe25iS', '13ubrt8QOOCPljQ2FL1Kca', '5dHt1vcEm9qb8fCyLcB3HL', '1uLYUm2A6kpFYAECfAFoH1', '0tPjSrb43a58uznKru1k2P']","['A$AP Mob', 'A$AP Rocky', 'A$AP Ferg', 'A$AP NAST', 'A$AP Twelvyy']",0.0,"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",2014-06-06,https://i.scdn.co/image/ab67616d0000b273a15e763fa04c3ae3fba8ddcf,7MDKvOzNgAJ3KMCtaP2UOa,"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",https://p.scdn.co/mp3-preview/704f1e8f7bcc828b94a28aba3ab43745f7a93e1d?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['5LHRHt1k9lMyONurDHEdrp', '50co4Is1HCEo8bhOyUWKpn']","['Tyga', 'Young Thug']",0.0,Hookah,2014-01-01,https://i.scdn.co/image/ab67616d0000b273839ed848f33ed6ccf0df27a1,3qQ6WFhcAx6LOH1UHz1c0U,Hookah,,0.0
['5mNB8ykTlENptzmsxXRtdS'],['Shawty Lo'],0.0,They Know [Dey Know],2007-12-04,https://i.scdn.co/image/ab67616d0000b273c79d030e26861449de592569,6TQANhh0iV17xMeExcH6qj,They Know (Dey Know),https://p.scdn.co/mp3-preview/6f0877ef947e25d99c2eb34cfd6e82748e9c3231?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['1goOx6gnQdUllLfSMsL4Rt'],['Marques Houston'],0.0,Marques Houston,2003-10-21,https://i.scdn.co/image/ab67616d0000b273aa8158a1feaf3f32431a73da,08fhbfRSg7eEH0IZT7pB6a,That Girl,https://p.scdn.co/mp3-preview/39e8f09507df968e0fc5cba2672b4954849372cf?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
['4y5IK8VBswkl40ltpHI5o9'],['Almighty Suspect'],0.0,That Was Then This Is Now,2019-04-15,https://i.scdn.co/image/ab67616d0000b273454cc8e0c00e730bc7bbb4c6,7E9oSbctvI1BB2qN3oQPRZ,Scotty2Hotty,https://p.scdn.co/mp3-preview/551cede1246f3c9c8dd6754881239c0e93ebd6ef?cid=7f921ccd390e4fd7ba204c6bf3254ebb,3.0
['4iHNK0tOyZPYnBU7nGAgpQ'],['Mariah Carey'],0.0,The Emancipation of Mimi,2005-01-01,https://i.scdn.co/image/ab67616d0000b273768bc8d9f078db929dfcfbd1,4VKnkoNNM6yTb4cXXX3wqD,Shake It Off,,0.0
"['1g8uGVofjr2ApBrI8OZhJf', '1XkoF8ryArs86LZvFOkbyr', '5pnbUBPifNnlusY8kTBivi']","['DJ Clue', 'Mary J. Blige', 'Jadakiss']",0.0,The Professional 2,2001-01-01,https://i.scdn.co/image/ab67616d0000b273d7b231908638867bca9a7151,13BjdbGVcVD1HtbiXrEgVl,Back To Life 2001 (Feat. Mary J. Blige and Jadakiss),,1.0
"['5G8IlDlnPQPN4YmtJ6NDxK', '3DiDSECUqqY1AuBP8qtaIa']","['Cham', 'Alicia Keys']",0.0,Ghetto Story (Explicit Content U.S. Version),2006-08-14,https://i.scdn.co/image/ab67616d0000b2733bb6263880c4ba389574815f,4lhwhaW9bTJ3GdSyEP8mah,Ghetto Story Chapter 2 (feat. Alicia Keys),https://p.scdn.co/mp3-preview/ba0d05729f0854703cbc3b319472e0a1d9f31363?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
"['3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']","['Drake', 'Lil Wayne']",0.0,Take Care (Deluxe),2011-11-15,https://i.scdn.co/image/ab67616d0000b273c7ea04a9b455e3f68ef82550,4Kz4RdRCceaA9VgTqBhBfa,The Motto,,1.0
"['6Txt4etrP2KLRbuMpgyOma', '0cePXkZbB6Ehoy4EiKLIc1']","['Paupa', 'Tapri Grams']",0.0,Make History (feat. Tapri Grams),2019-06-14,https://i.scdn.co/image/ab67616d0000b2736dd09e3d6c68ee59ad99928e,2KKXzfSULv2vABfnVQfE4H,Make History (feat. Tapri Grams),https://p.scdn.co/mp3-preview/bb7d6f9a34d78d70a87c2caab15b9feeafae3747?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['0A0FS04o6zMoto8OKPsDwY', '17lzZA2AlOHwCwFALHttmp', '0c173mlxpT3dSFRgMO8XPh', '0hCNtLu0JehylgoiP8L4Gh']","['YG', '2 Chainz', 'Big Sean', 'Nicki Minaj']",0.0,STAY DANGEROUS,2018-08-03,https://i.scdn.co/image/ab67616d0000b2739ed0c5a98e2943cf5e8e21cd,1nf3rTXMYvaAdsocyhO8GX,BIG BANK,,
['0cePXkZbB6Ehoy4EiKLIc1'],['Tapri Grams'],0.0,Onag,2020-10-15,https://i.scdn.co/image/ab67616d0000b273de36376402a52252ce92a907,3kgiVBh185lVSKzeEP1SvV,Gnyce,https://p.scdn.co/mp3-preview/9f16693d974ef2baaac8b80b59bac5e34a55d2f2?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0A0FS04o6zMoto8OKPsDwY', '3XVpDdKav6C6zwlDXPhMEO', '4x2GpMP6bQGWIgGx2OAujt', '3xS4uqr3q6umIa74qTP62H', '7c0XG5cIJTrrAgEC3ULPiq']","['YG', 'Kamaiyah', 'RJ', 'Mitch', 'Ty Dolla $ign']",0.0,4REAL 4REAL,2019-05-24,https://i.scdn.co/image/ab67616d0000b273c47a4334e09516587959e7ef,4ABM7D05ULpP8CGyuDJ1Yg,"Do Yo Dance (feat. Kamaiyah, RJ, Mitch, Ty Dolla $ign)",,4.0
"['0rG0AZBscc8S8q1ahIsasI', '55Aa2cqylxrFIXC767Z865', '0fbFfVckGKsDbAfYnB5mD1']","['Juvenile', 'Lil Wayne', 'Mannie Fresh']",0.0,400 Degreez,1998-01-01,https://i.scdn.co/image/ab67616d0000b273683fee123a35b36d53f21a58,6o2g1BJvtYQssH84kBYs7y,Back That Azz Up,,3.0
['0cePXkZbB6Ehoy4EiKLIc1'],['Tapri Grams'],0.0,Onag,2020-10-15,https://i.scdn.co/image/ab67616d0000b273de36376402a52252ce92a907,155vtQklRplzjCkSjmxfaR,BMB (Bonus Track),https://p.scdn.co/mp3-preview/4054ff3a21c751dee2c964aff46e4d7d94fa455b?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
"['0hCNtLu0JehylgoiP8L4Gh', '17lzZA2AlOHwCwFALHttmp']","['Nicki Minaj', '2 Chainz']",0.0,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,https://i.scdn.co/image/ab67616d0000b2734f0aae4e435a794e0e24d115,4It00tEYLwpjQtAhqnjCPC,Beez In The Trap,,1.0
['5lJBrQQ88JjskJmJeVKX4F'],['Karyn White'],0.0,Karyn White,1988-01-01,https://i.scdn.co/image/ab67616d0000b2734ed1410bb4b7681d30c2a2a4,1TtJkmAW9Rc55iVOPgZ33z,The Way You Love Me,https://p.scdn.co/mp3-preview/387cd51410977075c3144cafd64f93f96e7defaa?cid=7f921ccd390e4fd7ba204c6bf3254ebb,
['2cADQgiLMjNhbsfeN52Bf3'],['Swizz Beatz'],0.0,One Man Band Man,2007-08-21,https://i.scdn.co/image/ab67616d0000b273e64e9e4325f202d6e5d42b1d,6wCJ3VezXBqYboAruJoAd4,It's Me Bitches,,0.0
['0A0FS04o6zMoto8OKPsDwY'],['YG'],1.0,4REAL 4REAL,2019-05-24,https://i.scdn.co/image/ab67616d0000b273c47a4334e09516587959e7ef,6l26j7uCiDstBiYTuiaInV,In The Dark,,
['0p4ViyfJUTW0IT4SCBLexf'],['Drakeo the Ruler'],0.0,So Cold I Do Em,2017-04-07,https://i.scdn.co/image/ab67616d0000b273e9acbd692f7b5b88a60fc937,3RetpuoJNXTWqHxySk03cK,Levels,https://p.scdn.co/mp3-preview/1db89935e8077c595d3a9e487c59e475bcbebc9a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
"['6kQWPGBItT0oMCHZy3M9DN', '1GRDZFVXu24HtACW4eyN1q', '2CZPY8YVKdXtI1bF9e4EV7']","['RJMrLA', '89', 'Bree Carter']",0.0,IRNWAP (feat. Bree Carter),2020-07-24,https://i.scdn.co/image/ab67616d0000b2738e4ae748746a82aacc4d0635,4k2zYWAllMP7l8dKRBe1Qy,IRNWAP (feat. Bree Carter),https://p.scdn.co/mp3-preview/e758111b43f8b60428ab01f25e929d2e8d10eb43?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
"['0hCNtLu0JehylgoiP8L4Gh', '0NWbwDZY1VkRqFafuQm6wk']","['Nicki Minaj', 'Mike WiLL Made-It']",1.0,Black Barbies,2016-11-30,https://i.scdn.co/image/ab67616d0000b27331e569bac74913d010d1d949,3y9cCbnBn0zjkJa2YkOj70,Black Barbies,,0.0
"['05oH07COxkXKIMt6mIPRee', '7bXgB6jMjp9ATFy66eO08Z']","['Brandy', 'Chris Brown']",0.0,Two Eleven (Deluxe Version),2012-10-15,https://i.scdn.co/image/ab67616d0000b273cc8d7843cfdd40c261b8f01b,6XDSSxwOntlKPkE6wVzucb,Put It Down (feat. Chris Brown),https://p.scdn.co/mp3-preview/c507eaf2b62e17e1efabd395ac08416e3615fc9a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
"['0YWxKQj2Go9CGHCp77UOyy', '1Oa0bMld0A3u5OTYfMzp5h']","['Fabolous', 'Nate Dogg']",0.0,Ghetto Fabolous,2001,https://i.scdn.co/image/ab67616d0000b273a4b31216d4fb46324fd9c100,7K4Aq4awgYvDKEJdEvvl4j,Can't Deny It (feat. Nate Dogg),https://p.scdn.co/mp3-preview/b9de97c0ca9fea68dac62f83c1fd50bbe42e731e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
"['3nFkdlSjzX9mRTtwJOzDYB', '3KLnSYaRRa4Kur781SHxUL']","['JAY-Z', 'Sterling Simms']",0.0,Kingdom Come,2006-11-21,https://i.scdn.co/image/ab67616d0000b27305234f98ff29b39496321927,4UjLz0FtEK6mkofHjZHSwQ,Dig A Hole,,1.0
"['0YWxKQj2Go9CGHCp77UOyy', '15qg3Tr23aMVGAruYtlMdg', '5wBDD4FNJvob5fAGkAIQ92']","['Fabolous', 'Mike Shorey', ""Lil' Mo""]",0.0,Street Dreams (Bonus Track),2003-02-01,https://i.scdn.co/image/ab67616d0000b2739a63f74d9b8ebe434ec9bd71,6lrRIfQDcikJ5y5DtyZPuJ,Can't Let You Go (feat. Mike Shorey & Lil' Mo),https://p.scdn.co/mp3-preview/56a28e7695a6077c3f965f9cc6d8b5470cb0b41f?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,Regret In Your Tears,2017-03-09,https://i.scdn.co/image/ab67616d0000b273edf4cc41b716b0e33c9b1ab2,5x8W6iNXDCQrHp1DF5j4UW,Regret In Your Tears,,1.0
['2iojnBLj0qIMiKPvVhLnsH'],['Trey Songz'],0.0,Trigga Bonus Tracks,2014-07-01,https://i.scdn.co/image/ab67616d0000b27373858b14ce6a2039fecc74ef,3vQK3AO07pGPLzaFdGS51i,I Know (Can't Get Back),https://p.scdn.co/mp3-preview/5f9f83b8f978981064d0013fa10b0d55d0e5644e?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['4OBJLual30L7gRl5UkeRcT'],['T.I.'],0.0,T.I. VS T.I.P.,2007-06-11,https://i.scdn.co/image/ab67616d0000b2733fa4c5613291a8e876261dfd,5tEbnKMOMK8LLoOIsEkWRr,Big S**t Poppin' [Do It],https://p.scdn.co/mp3-preview/ee93cf61a2aaf30482b34afa0b3966227bc956be?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['2IBPIcSkvQZyoaVfoyZKE8'],['Guy'],0.0,Guy,1988-01-01,https://i.scdn.co/image/ab67616d0000b273c2123511c8cd53c7329c91d6,1AKI0dqAIamOa2UamiHNF9,Piece Of My Love,,
['4L3GTE04bW5N7azA9QPhjA'],['Beenie Man'],0.0,Reggae Gold 1996,2005,https://i.scdn.co/image/ab67616d0000b27312e4aac713e7040ac2e05637,0nhpEyfRlP20GR75sJfMRJ,Old Dog,https://p.scdn.co/mp3-preview/ac05c221e4a53f3f0d29ec32743ad5964fc1517a?cid=7f921ccd390e4fd7ba204c6bf3254ebb,3.0
"['3nFkdlSjzX9mRTtwJOzDYB', '6ZhjJOJXXwnPS8PrXdmjLw']","['JAY-Z', 'UGK']",0.0,Volume. 3... Life and Times of S. Carter,1999-12-28,https://i.scdn.co/image/ab67616d0000b273188099f301c32148ab07a557,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',,1.0
"['7DaLbUpK6lANHXSYOPh7RQ', '5Xdi4LCnKBU5i4NrwH0rAC', '4ifWa8uYjvbxB4ouf9XbW5', '3sj2iWQTbU2ns59C7cuquR']","['Ayoomeco', 'Dj Turf', 'Compton Av', 'Young Sam']",0.0,Thugged Out (ReMastered),2013-09-22,https://i.scdn.co/image/ab67616d0000b273acf5f380206ca7075567662c,1cJoXl3IxAJeV2lnUmdWtv,This D,https://p.scdn.co/mp3-preview/6be5aa94409b1cbf8c939e3e54a73773fe688f92?cid=7f921ccd390e4fd7ba204c6bf3254ebb,6.0
['0cePXkZbB6Ehoy4EiKLIc1'],['Tapri Grams'],0.0,New Faces,2020-04-06,https://i.scdn.co/image/ab67616d0000b273fd35011d59bb4ebd65cb3cf2,7yvQA9e886iE62kIg2djmM,New Faces,https://p.scdn.co/mp3-preview/b420ccd3739db6164da89a811bb041ee9486a90c?cid=7f921ccd390e4fd7ba204c6bf3254ebb,0.0
['05oH07COxkXKIMt6mIPRee'],['Brandy'],0.0,Full Moon,2002-02-25,https://i.scdn.co/image/ab67616d0000b27369ca5eaea8f0afe8cbdba117,537F8BYzIMOZBl75qwCXy8,What About Us?,https://p.scdn.co/mp3-preview/f7bf611b2ed4d7ec0622ae7605d58b353ed2d5f4?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],0.0,The Pinkprint (International Deluxe Explicit),2014-12-15,https://i.scdn.co/image/ab67616d0000b27305d647d0e976e7fb2460492e,5eqiMMbaeUZ32Q7sS00H35,Anaconda,,0.0
['3BbPRvYQ0M9SFmhkHXozLm'],['Ambjaay'],0.0,It Cost to Live Like This,2019-02-14,https://i.scdn.co/image/ab67616d0000b27359840ce344dd72afeb9121fc,0FywQOwsucOR2JkksaAXLa,Who He Think He Is,https://p.scdn.co/mp3-preview/95c4e63e4f19ea72afcc53b8671e5717e85f9843?cid=7f921ccd390e4fd7ba204c6bf3254ebb,2.0
['4skTgMZnk2EvSwYMo9Eu73'],['The Boys'],0.0,Messages From The Boys,1988-05-26,https://i.scdn.co/image/ab67616d0000b2736f64fedd62db0fe0a1cd5637,35Iy0Neh1ewQapV6n0td6X,Dial My Heart,,4.0
['7Aq8lpLMSt1Zxu56pe9bmp'],['Jagged Edge'],0.0,Jagged Little Thrill,2001-07-03,https://i.scdn.co/image/ab67616d0000b2735fac2aabbb52ff9fc4c1faa1,3PcocqQL1Qn6LtUxjSlk4R,Goodbye,https://p.scdn.co/mp3-preview/03bc8702308c1aa121f117e38eafb1e0eaee267c?cid=7f921ccd390e4fd7ba204c6bf3254ebb,4.0
"['2wIVse2owClT7go1WT98tk', '3nFkdlSjzX9mRTtwJOzDYB', '5zdR4t6J5pyMrtS1SQCzKH']","['Missy Elliott', 'JAY-Z', 'Ryan Foley']",0.0,Miss E... So Addictive,2001-05-14,https://i.scdn.co/image/ab67616d0000b2732e3969990abe1229c0879a7b,4Z1GSvE92RKsxjzrrBJAIT,One Minute Man (feat. Jay-Z) - Remix,https://p.scdn.co/mp3-preview/b66c7a1f2461a3900926e96cfe67a4c662312807?cid=7f921ccd390e4fd7ba204c6bf3254ebb,1.0
